date,transactions,total_volume_sold_gallons,total_volume_sold_liters,total_revenue_sales,avg_revenue_sales,min_revenue_sales,max_revenue_sales
2019-04-19,10208,20767.890000000014,78825.089999999982,1162171.4200000002,113.84908111285262,2.75,3960.0
2019-04-22,8653,21408.980000000007,81216.77999999997,1261051.4900000002,145.73575522940021,1.46,14034.0
2019-04-23,10381,22338.150000000012,84773.060000000012,1252325.8799999997,120.63634331952611,1.35,11320.92
2019-04-24,9431,30679.700000000012,116320.00000000009,1803342.2700000012,191.21432191708192,2.34,18315.0
2019-04-25,6933,21674.800000000003,82186.999999999971,1281683.3199999994,184.86705899322078,1.7,26461.92
2019-04-26,9796,25356.19000000001,96183.98000000001,1375247.4999999998,140.38867905267455,2.99,19712.16
2019-04-29,8860,22696.159999999996,86092.31,1333446.4499999997,150.50185665914216,1.46,50186.4
2019-04-30,9796,20971.05000000001,79583.829999999987,1205221.1400000001,123.03196610861575,1.7,9576.0
2019-05-01,7538,20501.02,77750.169999999969,1162848.4699999997,154.2648540726984,1.97,14523.6
2019-05-02,8009,24476.750000000007,92818.969999999987,1447287.6199999996,180.70765638656519,1.73,15510.0
2019-05-03,9960,24142.059999999998,91592.950000000012,1276215.6000000006,128.13409638554216,1.7,18816.0
2019-05-06,8889,24522.010000000009,93003.49000000002,1376169.4799999997,154.81713128585892,1.34,18816.0
2019-05-07,10965,33004.330000000009,125159.27999999996,1765024.2200000004,160.968921112631,2.34,21942.9
2019-05-08,8494,25120.360000000011,95258.11,1363439.7300000007,160.51798092771372,2.99,13791.6
2019-05-09,6837,20463.479999999992,77601.53,1166319.39,170.58935059236507,1.73,15428.16
2019-05-10,11172,25116.619999999995,95304.580000000045,1349743.92,120.8148872180451,1.88,18533.76
2019-05-13,9242,23473.419999999995,89040.229999999981,1326738.03,143.55529430859124,1.46,14034.0
2019-05-14,10985,29550.080000000005,112084.39999999994,1646857.15,149.91872098315878,1.7,31347.0
2019-05-15,10470,30219.52,114600.48999999999,1792116.949999999,171.16685291308502,1.8,9720.0
2019-05-16,6709,19933.39,75594.760000000009,1217491.8499999989,181.47143389476815,1.8,22668.0
2019-05-17,11690,27774.080000000016,105378.80000000008,1605671.2499999998,137.35425577416586,2.99,9720.0
2019-05-19,17,31.24,118.61999999999999,1811.5799999999997,106.56352941176469,9.9,280.32
2019-05-20,10624,24302.680000000004,92212.789999999921,1428853.7099999997,134.4930073418675,1.34,12546.6
2019-05-21,11685,25728.510000000002,97633.630000000034,1457289.0999999989,124.714514334617,1.35,9408.0
2019-05-22,10028,27405.600000000013,103939.37999999998,1629082.3299999996,162.45336358197048,2.34,28794.0
2019-05-23,7662,22822.629999999994,86550.59,1381516.8099999994,180.30759723309845,1.73,19440.0
2019-05-24,10397,24028.380000000008,91171.97,1388537.2199999993,133.55171876502831,1.35,16200.0
2019-05-28,11261,29854.220000000012,113237.9,1758703.9399999988,156.17653316756949,1.35,24744.96
2019-05-29,11643,33908.30000000001,128592.08000000003,1918359.2199999993,164.76502791376794,1.5,18533.76
2019-05-30,8977,24827.56,94161.559999999983,1446439.1499999992,161.12723070067949,2.34,18558.72
2019-05-31,14444,31758.06,120516.60000000003,1850256.550000001,128.09862572694544,1.97,45240.0
2019-06-01,6,3300.79,12495.0,117028.68,19504.78,7290.0,37514.88
2019-06-03,10016,25537.89000000001,96875.659999999989,1568622.0199999998,156.61162340255586,1.46,44955.0
2019-06-04,10935,24856.89,94318.310000000056,1430653.13,130.83247645176044,1.34,12636.0
2019-06-05,8360,24562.59,93141.629999999961,1400037.15,167.46855861244018,2.99,12957.3
2019-06-06,6785,22055.219999999998,83626.23000000004,1297885.0699999996,191.28740899042009,2.64,18808.2
2019-06-07,9952,21820.529999999995,82801.899999999951,1226486.8900000004,123.24024216237943,2.7,5591.04
2019-06-10,9650,22246.830000000009,84407.549999999959,1303244.4600000002,135.05123937823831,1.34,12546.6
2019-06-11,11203,24234.300000000003,91966.310000000027,1442067.7400000007,128.72156922252972,1.5,24344.16
2019-06-12,8965,24493.71000000001,92896.08000000006,1428110.6599999997,159.29845621862802,2.92,16200.0
2019-06-13,7115,21647.700000000012,82091.829999999987,1379750.6099999999,193.92137877723124,1.5,15428.16
2019-06-14,7908,19245.680000000008,73012.799999999974,1130259.6999999995,142.92611279716749,2.99,20688.0
2019-06-15,2504,6091.9199999999937,23111.819999999992,340341.34000000008,135.9190654952076,2.99,5316.0
2019-06-17,9241,20379.320000000007,77328.710000000021,1230158.7399999998,133.1196558813981,1.5,18704.4
2019-06-18,10477,23879.370000000003,90608.43,1372991.8399999992,131.04818554929852,1.35,37616.4
2019-06-19,9126,23330.310000000005,88495.399999999951,1440942.2399999993,157.89417488494422,2.75,22266.0
2019-06-20,6301,16886.110000000008,64050.019999999975,1010739.6300000001,160.409400095223,2.9,18808.2
2019-06-21,10891,22716.500000000015,86220.569999999978,1303060.7199999997,119.64564502800472,2.75,5670.0
2019-06-24,10385,29426.08,111601.78999999998,1730151.7799999991,166.60103803562822,1.7,14034.0
2019-06-25,11871,29435.719999999983,111670.72999999998,1696401.9200000002,142.90303428523282,1.35,34695.36
2019-06-26,11248,36033.24,136623.66,2155770.04,191.65807610241822,2.75,14274.72
2019-06-27,7389,23710.489999999987,89903.85,1456731.9800000002,197.14873189876835,2.61,46260.48
2019-06-28,11306,25146.350000000017,95419.359999999942,1415594.62,125.20737838315941,1.7,8208.0
2019-07-01,10545,27980.170000000016,106129.60000000006,1613749.0299999998,153.03452157420588,1.35,18816.0
2019-07-02,10906,25938.969999999979,98415.41,1470034.9600000009,134.79139556207585,1.35,34695.36
2019-07-03,8772,22206.240000000027,84233.329999999973,1268041.3800000004,144.55556087551307,2.9,9313.92
2019-07-04,239,1575.9100000000003,5969.39,106771.10999999997,446.74104602510442,8.48,9124.8
2019-07-05,16173,37793.41,143398.81000000003,2116536.46,130.8685129536882,1.35,17176.32
2019-07-08,10234,22618.650000000012,85831.289999999979,1337896.7200000004,130.73057650967365,1.73,13603.2
2019-07-09,11230,21964.150000000012,83379.030000000028,1261205.9100000006,112.30684861976847,1.35,18816.0
2019-07-10,10009,24781.700000000023,94011.510000000009,1440889.9500000007,143.95943151163959,2.7,18816.0
2019-07-11,6704,16887.920000000009,64067.17,1045653.5900000002,155.97458084725528,2.64,15428.16
2019-07-12,11687,25401.78000000001,96401.460000000021,1398967.4100000001,119.70286728844009,1.35,18816.0
2019-07-15,9104,25111.929999999997,95244.290000000023,1324777.53,145.51598528119507,1.7,78367.5
2019-07-16,10523,23437.269999999997,88935.48,1273566.7499999995,121.02696474389434,1.5,21870.0
2019-07-17,8485,23462.430000000004,88982.64,1312199.1299999997,154.64927872716547,1.34,34481.7
2019-07-18,6293,16696.300000000007,63330.430000000008,1000945.9699999995,159.05704274590809,1.97,12546.6
2019-07-19,9721,20735.040000000008,78690.749999999985,1148558.8200000003,118.15233206460242,2.57,18533.76
2019-07-22,8713,21027.720000000005,79775.450000000041,1217294.1399999997,139.71010444163892,1.8,18704.4
2019-07-23,9904,20062.13,76146.089999999967,1113499.9599999997,112.42931744749598,1.7,9408.0
2019-07-24,8449,22597.159999999996,85703.08,1261055.1999999995,149.25496508462538,2.34,18533.76
2019-07-25,6260,18160.61,68875.249999999971,1077390.7400000005,172.10714696485621,1.34,17004.0
2019-07-26,10019,29627.079999999994,112353.87,1630210.8300000008,162.71193033236858,1.88,18816.0
2019-07-29,9056,29132.780000000013,110460.78000000003,1638225.8600000006,180.8994986749118,1.46,42940.8
2019-07-30,10470,27480.899999999991,104241.27999999996,1551988.3800000011,148.23193696275069,2.79,18721.92
2019-07-31,9223,39113.97,148239.99000000011,2357939.8600000003,255.65866420904257,2.61,26676.0
2019-08-01,6450,22152.659999999996,83986.580000000031,1388185.3299999994,215.22253178294574,1.7,30464.64
2019-08-02,9650,19388.570000000007,73593.309999999969,1123314.2200000004,116.40561865284972,2.7,5667.0
2019-08-05,9195,21727.19000000001,82432.299999999988,1342386.9700000004,145.99097009244159,1.46,18704.4
2019-08-06,10329,20726.280000000006,78674.790000000008,1217410.0900000003,117.86330622519121,2.79,17550.0
2019-08-07,8879,22986.440000000013,87189.859999999986,1363064.57,153.51555017456911,1.35,17550.0
2019-08-08,6287,17094.100000000009,64837.029999999962,1034532.5100000002,164.5510593287737,1.7,14623.44
2019-08-09,10036,19260.280000000013,73119.309999999969,1130987.5000000002,112.69305500199278,1.35,5130.0
2019-08-12,9214,21852.040000000015,82908.060000000012,1330962.6300000001,144.45003581506407,1.7,15428.16
2019-08-13,10784,21787.559999999994,82700.429999999935,1336593.3599999999,123.94226261127599,1.7,12590.4
2019-08-14,8304,19415.860000000004,73665.340000000026,1150509.7900000005,138.54886681117532,2.34,10430.28
2019-08-15,6437,16912.800000000007,64154.169999999991,1006069.5800000002,156.29479260525085,1.7,12546.6
2019-08-16,10195,19855.370000000014,75374.54,1203917.2100000002,118.08898577734185,1.97,12109.5
2019-08-19,9019,21480.94,81499.46,1255095.1500000006,139.16123184388508,1.35,29052.0
2019-08-20,10758,20243.64000000001,76857.209999999948,1164320.66,108.22835657185351,2.94,6508.8
2019-08-21,9203,22112.580000000009,83892.419999999984,1305839.7999999991,141.8928392915353,1.35,13806.0
2019-08-22,6250,16436.620000000003,62351.499999999985,1054882.0399999996,168.78112640000003,1.34,45240.0
2019-08-23,11188,23029.730000000003,87413.420000000027,1350139.8399999994,120.67749731855552,2.94,17820.0
2019-08-26,10677,27915.720000000012,105894.88999999997,1661985.8299999998,155.66037557366289,1.35,15428.16
2019-08-27,11530,27126.06,102925.08,1625855.2599999998,141.01086383347788,1.46,21375.0
2019-08-28,9218,29088.389999999996,110297.04000000004,1697515.0800000008,184.15221089173363,2.99,18244.2
2019-08-29,7859,23545.550000000007,89294.850000000049,1417561.1099999994,180.37423463544974,1.7,16840.8
2019-08-30,10188,22182.29,84182.370000000039,1263134.76,123.98260306242631,2.7,6508.8
2019-09-03,9169,25334.819999999989,96089.46,1500854.1700000004,163.68787981241138,2.92,32175.0
2019-09-04,10307,22236.020000000008,84388.939999999988,1286434.7900000005,124.81175802852425,1.7,19890.0
2019-09-05,14481,39567.550000000017,150074.69000000003,2290099.1899999995,158.14509978592648,1.7,18816.0
2019-09-06,10315,22681.170000000013,86073.0,1315314.5099999998,127.51473679108094,1.35,11700.0
2019-09-09,8793,22428.060000000005,85079.069999999992,1331168.8199999994,151.3896076424428,1.46,23400.0
2019-09-10,10338,24094.969999999987,91427.510000000024,1340731.78,129.68966724704973,1.7,52650.0
2019-09-11,8310,22373.850000000006,84863.709999999963,1353418.07,162.86619374247888,1.35,43885.8
2019-09-12,6457,18201.159999999996,69031.870000000024,1139811.2999999998,176.52335449899329,1.7,12923.04
2019-09-13,9659,20551.640000000014,77996.77,1243274.62,128.71670152189665,2.7,8420.4
2019-09-16,8662,21132.040000000008,80171.430000000008,1268702.6899999995,146.46763911336879,1.35,18816.0
2019-09-17,10568,23174.280000000013,87944.519999999975,1467124.22,138.8270457986373,2.34,13680.0
2019-09-18,8580,20134.79,76394.309999999969,1239377.8599999996,144.449634032634,1.8,16323.84
2019-09-19,6387,15956.160000000003,60533.989999999983,1044641.3500000001,163.55743698136843,2.61,19285.2
2019-09-20,10012,20188.280000000021,76632.110000000015,1187432.0000000005,118.60087894526568,2.34,19647.6
2019-09-23,8961,20223.440000000017,76737.76999999999,1170394.1800000002,130.60977346278312,1.34,18533.76
2019-09-24,10123,29824.85999999999,113110.72000000003,2057963.0999999996,203.29577200434659,1.35,33681.6
2019-09-25,7933,24876.299999999996,94324.110000000015,1525472.4300000006,192.29452035799804,1.8,28068.0
2019-09-26,6344,22238.229999999996,84311.949999999983,1460946.66,230.28793505674656,1.35,24699.84
2019-09-27,9500,21982.62,83411.379999999961,1327354.49,139.72152526315779,1.7,19366.92
2019-09-29,288,2060.72,7805.920000000001,117484.62000000001,407.93270833333321,4.95,11847.36
2019-09-30,8495,21528.930000000011,81671.699999999983,1410110.379999999,165.99298175397288,1.97,19647.6
2019-10-01,10412,21541.869999999984,81763.66999999994,1432378.9900000005,137.570014406454,1.7,17099.52
2019-10-02,8432,23324.450000000023,88463.170000000013,1446972.9399999997,171.60495018975334,2.75,24674.4
2019-10-03,6728,23367.300000000003,88594.999999999942,1389372.8399999996,206.50607015457788,1.7,34481.7
2019-10-04,10180,22915.690000000021,86958.530000000013,1428449.81,140.31923477406681,1.34,18816.0
2019-10-07,9175,24777.709999999992,93984.469999999943,1620242.0299999998,176.59313678474106,1.46,26325.0
2019-10-08,10055,27806.07,105465.77999999998,1908237.2900000003,189.77993933366486,2.99,78435.0
2019-10-09,9689,25462.750000000007,96583.38999999997,1618184.4999999995,167.01253999380739,2.61,19622.4
2019-10-10,6215,21181.610000000008,80308.860000000015,1478782.62,237.93767015285601,1.97,60732.0
2019-10-11,9892,25188.979999999992,95557.099999999933,1491522.3699999996,150.78066821674076,1.35,18533.76
2019-10-14,10169,26980.17,102341.36,1792058.4499999997,176.22759858393158,1.34,18816.0
2019-10-15,11596,27514.74,104399.39000000006,1734847.8600000003,149.60743877199039,2.7,14992.0
2019-10-16,8947,27991.76999999999,106141.90000000004,1765637.4999999995,197.34408181513353,1.7,18816.0
2019-10-17,6340,23097.53999999999,87564.42,1456874.1600000015,229.79087697160872,1.7,43885.8
2019-10-18,10237,23322.460000000006,88501.620000000039,1392890.7899999996,136.06435381459423,1.7,9720.0
2019-10-21,8632,23098.73,87614.24000000002,1350362.919999999,156.43685356811864,1.88,18816.0
2019-10-22,10380,24921.100000000009,94553.909999999974,1485350.9100000006,143.09739017341036,1.34,18533.76
2019-10-23,8415,21285.30000000001,80743.37,1290604.9900000005,153.36957694592979,1.88,16560.12
2019-10-24,6655,21830.410000000007,82775.449999999968,1223696.56,183.87626746806916,1.35,28212.3
2019-10-25,10330,22017.66,83562.25,1326708.1900000002,128.43254501452077,1.35,9720.0
2019-10-28,9433,23222.250000000022,88100.679999999978,1410593.0199999993,149.53811300752685,2.34,18816.0
2019-10-29,10588,25445.000000000004,96540.76,1520959.03,143.64932281828476,1.5,24138.0
2019-10-30,9397,26967.590000000011,102275.75000000003,1633080.6600000001,173.78744918591036,2.75,18900.0
2019-10-31,6139,19922.240000000009,75540.490000000034,1250404.9199999995,203.68218276592285,1.97,43767.36
2019-11-01,10431,20959.920000000027,79561.37000000001,1342668.4399999995,128.71905282331511,1.88,35640.0
2019-11-02,32,75.140000000000029,285.0,4110.5300000000007,128.4540625,30.39,900.0
2019-11-04,9141,22868.980000000014,86759.34,1454288.1899999995,159.09508697079096,1.88,15428.16
2019-11-05,11025,24246.990000000005,92017.689999999944,1529735.0999999989,138.75148299319724,2.64,43767.36
2019-11-06,9139,24529.12,93037.640000000014,1605067.3799999997,175.62833789254842,2.75,13806.0
2019-11-07,6936,18392.380000000019,69769.219999999987,1215743.0000000002,175.2801326412918,1.46,17298.0
2019-11-08,10789,22919.62000000001,86988.499999999985,1457920.7500000002,135.13029474464741,2.61,9823.8
2019-11-11,9136,21089.800000000007,80021.359999999986,1402218.67,153.48277911558674,1.88,18704.4
2019-11-12,10758,21530.050000000003,81725.970000000045,1330812.4099999988,123.70444413459751,1.7,9262.44
2019-11-13,9375,27601.510000000006,104674.48,1722283.7899999998,183.71027093333325,2.7,17325.0
2019-11-14,6990,20647.490000000009,78304.180000000008,1329863.0100000002,190.25221888412017,1.5,13656.48
2019-11-15,2677,6060.2200000000012,22997.21,397358.37999999995,148.43420993649607,2.7,13860.0
2019-11-16,8191,19836.640000000003,75260.069999999992,1183888.28,144.53525576852644,2.99,14250.24
2019-11-18,9879,21593.590000000004,81944.72,1333840.0499999991,135.01771940479807,1.46,12546.6
2019-11-19,11667,27535.539999999997,104471.98000000008,1660632.9399999992,142.33589954572716,1.5,28874.88
2019-11-20,10511,27281.52,103485.65,1774527.3699999987,168.82574160403391,2.34,17325.0
2019-11-21,7114,19257.130000000008,73044.14,1246644.15,175.23814309811641,1.7,24062.4
2019-11-22,2563,5822.3700000000017,22094.790000000012,391370.26,152.70006242684354,4.95,7017.0
2019-11-23,9634,20289.920000000002,77006.089999999982,1240587.5400000005,128.77180195142202,1.5,11875.2
2019-11-25,10615,27330.520000000015,103676.37999999998,1768812.0399999993,166.63325859632607,1.5,18704.4
2019-11-26,12056,25026.86,94993.72,1671031.65,138.60581038487055,1.46,14850.0
2019-11-27,9275,21283.620000000003,80756.05,1382960.3500000008,149.10623719676556,2.75,14250.24
2019-11-29,9048,20336.400000000012,77169.359999999957,1346208.0099999991,148.78514699381074,1.35,16560.0
2019-11-30,4027,8311.470000000003,31546.679999999982,477592.22,118.59752172833373,2.99,4490.88
2019-12-02,9459,19397.010000000009,73620.88,1227092.2300000004,129.72747964901146,1.34,12931.2
2019-12-03,11631,25871.860000000011,98176.060000000012,1687577.0699999998,145.09303327314939,1.88,21969.12
2019-12-04,9525,24699.55,93691.670000000027,1575625.0400000007,165.41995170603676,1.7,18816.0
2019-12-05,7721,20910.149999999998,79316.289999999979,1432555.03,185.54008936666241,2.99,20404.8
2019-12-06,11013,25876.909999999996,98185.590000000011,1560474.1199999994,141.69382729501504,1.97,9720.0
2019-12-09,10135,25304.670000000009,95999.069999999992,1581530.3299999994,156.04640651208683,1.5,18704.4
2019-12-10,11492,27165.670000000006,103074.72000000004,1680746.9500000002,146.25365036547157,1.7,17660.16
2019-12-11,10128,24897.30000000001,94452.699999999968,1622221.5300000007,160.17195201421796,3.0,13603.2
2019-12-12,7148,18829.590000000011,71425.349999999991,1243708.82,173.99395914941232,1.46,12546.6
